iter,time,Mx,My,Mz,DMx,DMy,DMz,x,y,z,rxx,rxy,rxz,ryx,ryy,ryz,rzx,rzy,rzz
12,4.271259,-5.305081,-11.92361,-11.641168,2.302875,-1.745282,-0.124474,-0.242986,-0.134718,0.175652,-0.900569,-0.291351,-0.32263,0.025246,-0.735815,0.676712,-0.434711,0.601495,0.670246
8,2.867062,-7.793674,-12.354228,-11.332247,-2.488593,-0.430618,0.308921,-0.259484,-0.095276,0.179834,-0.957309,-0.071218,-0.280157,0.046885,-0.985095,0.165499,-0.287832,0.145331,0.94659
7,2.426441,-6.749445,-11.152855,-12.07774,1.044229,1.201373,-0.745493,-0.243677,-0.129462,0.183793,-0.932031,-0.240961,-0.270659,0.16387,-0.925328,0.341928,-0.332922,0.274403,0.902145
7,2.589408,-7.877609,-11.072664,-12.56502,-1.128165,0.080191,-0.487281,-0.248289,-0.121184,0.180435,-0.946492,-0.166718,-0.27633,0.179717,-0.982693,0.044906,-0.279082,-0.007159,0.96024
7,2.523254,-7.097197,-13.12943,-12.804837,0.780413,-2.056766,-0.239816,-0.258334,-0.109984,0.144672,-0.888148,-0.081881,-0.452205,0.002851,-0.974188,0.225721,-0.459156,0.199246,0.865723
11,4.052422,-8.087716,-10.406417,-11.201465,-0.99052,2.723013,1.603371,-0.243856,-0.111807,0.211288,-0.976137,-0.181448,-0.119303,0.190898,-0.979215,0.068526,-0.129276,0.044123,0.990627
7,2.851531,-7.292552,-11.429653,-11.951913,0.795164,-1.023235,-0.750448,-0.249208,-0.11843,0.183166,-0.946135,-0.180438,-0.268833,0.14107,-0.963239,0.228628,-0.300271,0.178429,0.937017
7,2.553227,-5.869731,-10.095744,-12.931705,1.422821,1.333909,-0.979791,-0.225864,-0.159366,0.182399,-0.879811,-0.380594,-0.284746,0.24191,-0.849048,0.469677,-0.420635,0.344439,0.839302
7,2.531561,-5.802563,-12.781652,-12.06093,0.067167,-2.685908,0.870775,-0.251373,-0.123954,0.157273,-0.890481,-0.201765,-0.407841,-0.034038,-0.832338,0.553222,-0.451252,0.506705,0.734589
7,2.499353,-5.491547,-9.965226,-11.162109,0.311016,2.816426,0.89882,-0.225205,-0.146091,0.212273,-0.909163,-0.394816,-0.132454,0.245032,-0.722857,0.646093,-0.350926,0.555095,0.754136
7,2.77202,-6.725459,-10.027336,-11.473028,-1.233911,-0.06211,-0.310918,-0.232979,-0.135052,0.209034,-0.940006,-0.31031,-0.141761,0.262559,-0.894885,0.360892,-0.238898,0.302082,0.922862
9,3.539832,-5.780301,-12.854108,-10.520026,0.945158,-2.826771,0.953002,-0.255925,-0.106846,0.177844,-0.934658,-0.177215,-0.308236,-0.043253,-0.756638,0.652402,-0.348962,0.623325,0.699779
7,2.478747,-6.150719,-11.761726,-10.374055,-0.370418,1.092382,0.145971,-0.248823,-0.111219,0.198395,-0.955604,-0.215211,-0.20126,0.083267,-0.806004,0.586024,-0.288419,0.543406,0.788369
9,3.292223,-8.410726,-12.073025,-10.120221,-2.260006,-0.311299,0.253834,-0.259805,-0.076479,0.202627,-0.986807,-0.019163,-0.160762,0.021632,-0.994481,0.102666,-0.161871,0.097851,0.981949
6,2.255515,-8.059719,-10.290651,-11.231339,0.351006,1.782374,-1.111118,-0.24256,-0.113766,0.212377,-0.974748,-0.192079,-0.113896,0.201523,-0.976991,0.069841,-0.124708,0.045131,0.991166
7,2.526746,-7.760894,-9.942038,-13.02908,0.298825,0.348613,-1.797741,-0.236667,-0.13974,0.187584,-0.93554,-0.256888,-0.242434,0.27789,-0.960476,0.016195,-0.237047,-0.052227,0.970093
7,2.615741,-7.713752,-10.682876,-9.906771,0.047143,-0.740837,3.122309,-0.244772,-0.097301,0.225089,-0.986297,-0.157318,-0.049688,0.158572,-0.955682,0.248047,-0.086523,0.236809,0.967696
4,1.424884,-7.971874,-10.834293,-10.101458,-0.258122,-0.151417,-0.194686,-0.247332,-0.095134,0.220758,-0.988414,-0.134291,-0.070737,0.13763,-0.974055,0.17965,-0.093042,0.16786,0.98141
7,2.498845,-7.749942,-10.975737,-12.638575,0.221932,-0.141445,-2.537117,-0.246697,-0.12457,0.180233,-0.942721,-0.183388,-0.278649,0.190474,-0.979325,0.068136,-0.285435,0.01116,0.958333
7,2.502381,-7.610867,-12.079693,-10.888702,0.139075,-1.103956,1.749872,-0.257144,-0.095706,0.189801,-0.967736,-0.096141,-0.232902,0.061679,-0.970059,0.234905,-0.248569,0.213008,0.944903
8,2.802566,-5.310272,-10.661551,-12.954767,2.300595,1.418142,-2.066065,-0.227427,-0.160322,0.173207,-0.861273,-0.382356,-0.334684,0.149946,-0.790385,0.593976,-0.491802,0.461544,0.738315
8,2.953969,-7.365353,-12.612002,-10.196571,-2.055081,-1.950451,2.758196,-0.260893,-0.084967,0.190069,-0.970137,-0.064353,-0.233865,0.003067,-0.939493,0.342554,-0.241821,0.331692,0.911868
7,2.48489,-7.53144,-10.560922,-11.212953,-0.166087,2.05108,-1.016381,-0.242931,-0.116919,0.2075,-0.966768,-0.211519,-0.143593,0.199112,-0.958778,0.202729,-0.180587,0.16743,0.969203
7,2.71576,-7.165585,-12.829825,-12.08504,0.365855,-2.268903,-0.872088,-0.258767,-0.105871,0.159893,-0.919319,-0.094788,-0.381926,0.017296,-0.96529,0.260608,-0.393485,0.233043,0.889303
8,2.98074,-7.511327,-9.849451,-12.788005,-0.345742,2.980374,-0.702965,-0.234483,-0.141502,0.192067,-0.933674,-0.280652,-0.22246,0.285057,-0.954462,0.088,-0.237065,0.018752,0.971313
7,2.484089,-5.962376,-11.066145,-12.955773,1.548951,-1.216694,-0.167768,-0.235962,-0.148431,0.169064,-0.884418,-0.308859,-0.349873,0.151048,-0.874484,0.460937,-0.448461,0.354921,0.820313
13,4.955251,-7.312404,-10.090949,-9.835548,-1.350028,0.975197,3.120225,-0.236707,-0.107152,0.233919,-0.974902,-0.222583,-0.004828,0.226728,-0.917462,0.326892,-0.077203,0.317647,0.945061
8,3.030041,-8.109175,-12.470845,-12.810724,-0.796771,-2.379896,-2.975176,-0.2593,-0.104241,0.157605,-0.923099,-0.050882,-0.38118,0.079115,-0.996851,-0.005341,-0.379786,-0.035095,0.924408
10,3.743904,-6.433713,-9.768702,-10.898026,1.675462,2.702143,1.912698,-0.228776,-0.134178,0.220939,-0.938459,-0.335876,-0.080508,0.284988,-0.844342,0.453727,-0.220418,0.402944,0.888286
7,2.696188,-7.321667,-12.304785,-11.864476,-0.887954,-2.536083,-0.96645,-0.25638,-0.107486,0.171559,-0.938427,-0.117042,-0.325049,0.062493,-0.969283,0.237877,-0.342993,0.202968,0.917148
5,1.878256,-7.294743,-12.36278,-11.223581,0.026924,-0.057995,0.640895,-0.2577,-0.100435,0.179806,-0.952447,-0.106872,-0.285348,0.044829,-0.956647,0.287779,-0.30381,0.261369,0.91618
7,2.427255,-8.294173,-11.752775,-10.231634,-0.999429,0.610006,0.991948,-0.256898,-0.082838,0.205821,-0.987963,-0.052231,-0.145607,0.05406,-0.991716,0.11652,-0.150512,0.107264,0.982772
10,3.543725,-5.576982,-10.461642,-10.410177,2.71719,1.291133,-0.178543,-0.232477,-0.131081,0.21673,-0.934358,-0.339536,-0.108127,0.203093,-0.706778,0.677656,-0.306592,0.611376,0.729535
7,2.607374,-6.966785,-10.260559,-10.654823,-1.389803,0.201083,-0.244646,-0.237254,-0.120071,0.218828,-0.96154,-0.260074,-0.088336,0.231654,-0.9032,0.361339,-0.173794,0.327042,0.928891
7,2.487419,-8.25804,-11.718737,-11.16879,-1.291255,-1.458178,-0.513967,-0.256469,-0.094655,0.193198,-0.974728,-0.077239,-0.209619,0.084786,-0.994547,0.060721,-0.213203,0.04142,0.97613
10,3.537799,-5.4435,-11.74003,-11.798761,2.81454,-0.021294,-0.629972,-0.241802,-0.136515,0.176363,-0.901013,-0.294943,-0.318094,0.052921,-0.764927,0.64194,-0.432804,0.561756,0.705061
10,3.741188,-7.560766,-10.481398,-10.122903,-2.117266,1.258632,1.675858,-0.242182,-0.104044,0.224698,-0.980701,-0.188226,-0.052881,0.186251,-0.946431,0.263777,-0.099715,0.24888,0.963388
7,2.583584,-6.429647,-12.25548,-10.564237,1.131119,-1.774082,-0.441333,-0.254107,-0.105077,0.1885,-0.953789,-0.16708,-0.249743,0.038599,-0.85284,0.520743,-0.300085,0.487184,0.820122
7,2.623996,-6.264815,-10.156141,-12.869764,0.164833,2.09934,-2.305528,-0.229437,-0.153592,0.183554,-0.89573,-0.34865,-0.27588,0.25185,-0.887745,0.385332,-0.379352,0.275742,0.883209
7,2.563731,-7.833348,-10.777384,-12.956584,-1.568533,-0.621243,-0.08682,-0.244978,-0.128719,0.1781,-0.938096,-0.192258,-0.288118,0.212397,-0.976889,0.023975,-0.286117,-0.038711,0.957412
12,4.67396,-5.247778,-9.770837,-10.198349,2.58557,1.006547,2.758235,-0.222556,-0.138313,0.229408,-0.916465,-0.398026,-0.040838,0.26423,-0.627336,0.732552,-0.317273,0.660733,0.680272
7,2.663854,-6.248671,-12.460348,-11.095399,-1.000893,-2.689511,-0.897049,-0.253948,-0.111412,0.177372,-0.935028,-0.177737,-0.306811,0.016172,-0.850353,0.525965,-0.354495,0.486986,0.798234
5,1.976881,-6.667911,-12.353264,-10.840855,-0.419241,0.107084,0.254544,-0.255515,-0.10428,0.183676,-0.950793,-0.148396,-0.271978,0.034849,-0.890892,0.452876,-0.309598,0.421235,0.852473
6,2.048838,-5.552136,-12.021507,-11.086315,1.115775,0.331757,-0.24546,-0.246742,-0.124557,0.182844,-0.923076,-0.258411,-0.284877,0.032773,-0.747636,0.663299,-0.384518,0.603143,0.698831
9,3.508136,-6.610969,-10.525756,-12.206685,-1.058833,1.49575,-1.120371,-0.236661,-0.139134,0.190245,-0.92504,-0.294914,-0.23943,0.221393,-0.908527,0.35435,-0.322107,0.274845,0.905929
7,2.613366,-8.430477,-11.829449,-10.766095,-1.819508,-1.303693,1.440591,-0.258016,-0.086652,0.197705,-0.981442,-0.049096,-0.18537,0.059007,-0.997002,0.050047,-0.187302,0.038187,0.98156
9,3.237807,-6.860416,-11.021759,-10.033068,1.57006,0.80769,0.733026,-0.245037,-0.105642,0.216269,-0.974198,-0.200987,-0.10268,0.157171,-0.882813,0.442649,-0.179654,0.415182,0.891823
7,2.651439,-5.752679,-11.770387,-11.778227,1.107737,-0.748628,-1.745159,-0.244015,-0.132179,0.176893,-0.910534,-0.269941,-0.313145,0.067728,-0.809629,0.583022,-0.411048,0.509821,0.755726
5,1.745479,-5.995698,-11.199563,-12.002468,-0.243019,0.570824,-0.224241,-0.239814,-0.137395,0.182469,-0.913349,-0.292312,-0.283458,0.137653,-0.846117,0.514916,-0.39047,0.431407,0.813278
6,2.267549,-6.550595,-11.757874,-12.532041,-0.554897,-0.558311,-0.529572,-0.246748,-0.129865,0.167485,-0.910285,-0.217477,-0.352257,0.106555,-0.925214,0.364178,-0.405231,0.294056,0.865632
10,3.877698,-8.464181,-10.803055,-10.784413,-1.913586,0.954819,1.747628,-0.249099,-0.097965,0.212807,-0.987127,-0.117835,-0.108148,0.132782,-0.990959,0.019214,-0.109449,0.004607,0.993982
15,5.846334,-6.050876,-13.012662,-11.254848,2.413305,-2.209607,-0.470435,-0.256649,-0.109929,0.165811,-0.917414,-0.158815,-0.364869,-0.047353,-0.831081,0.554132,-0.39138,0.525834,0.755195
11,3.997557,-6.963279,-10.295223,-10.302664,-0.912403,2.717439,0.952184,-0.237671,-0.115289,0.223505,-0.966542,-0.248558,-0.063367,0.225415,-0.895174,0.384514,-0.152328,0.357435,0.921432
7,2.570996,-6.246932,-11.867492,-11.306224,0.716347,-1.572269,-1.00356,-0.248691,-0.119921,0.183589,-0.9356,-0.220316,-0.275888,0.077257,-0.856339,0.510603,-0.348852,0.456542,0.818457
5,1.857443,-5.92702,-10.621406,-12.412973,0.319912,1.246086,-1.106749,-0.232849,-0.14833,0.184,-0.899203,-0.339266,-0.276283,0.192882,-0.845918,0.497212,-0.402513,0.393916,0.826325
7,2.710379,-5.750116,-9.791076,-10.404361,0.176904,0.83033,2.008611,-0.225528,-0.13533,0.226869,-0.928073,-0.368709,-0.05229,0.277153,-0.727794,0.627297,-0.26941,0.567819,0.777818
10,3.690429,-8.385399,-11.323253,-9.971636,-2.635283,-1.532177,0.432726,-0.25323,-0.083159,0.216203,-0.993543,-0.067447,-0.091226,0.075426,-0.991643,0.104667,-0.097539,0.097125,0.990481
10,3.752703,-5.83145,-10.780655,-11.129035,2.55395,0.542598,-1.1574,-0.236382,-0.133913,0.201711,-0.929482,-0.318439,-0.186171,0.174889,-0.784445,0.595029,-0.335615,0.520654,0.785037
6,2.490814,-6.552136,-11.582601,-11.003579,-0.720687,-0.801946,0.125456,-0.248236,-0.115628,0.19311,-0.95115,-0.210988,-0.225384,0.110502,-0.880616,0.460766,-0.295772,0.413463,0.861143
10,3.683236,-8.220631,-10.151644,-10.932242,-1.668495,1.430956,0.071338,-0.241695,-0.10989,0.219224,-0.979932,-0.183938,-0.076806,0.196435,-0.979361,0.04759,-0.083985,0.031551,0.995967
6,2.324937,-7.622214,-10.812702,-10.825269,0.598418,-0.661058,0.106973,-0.245944,-0.108555,0.209863,-0.975006,-0.17974,-0.130601,0.168317,-0.962459,0.212935,-0.164,0.185664,0.968831
6,2.08485,-8.022282,-11.319775,-12.585568,-0.400069,-0.507073,-1.7603,-0.251037,-0.116726,0.177125,-0.946712,-0.138521,-0.290772,0.159632,-0.987071,0.014463,-0.289067,-0.03273,0.956749
7,2.552551,-6.555116,-11.778453,-12.176152,1.467166,-0.458678,0.409416,-0.247786,-0.126147,0.172666,-0.920508,-0.213594,-0.327174,0.101197,-0.916574,0.386848,-0.382617,0.32308,0.865577
7,2.77045,-6.633291,-10.698716,-10.679607,-0.078175,1.079737,1.496545,-0.240343,-0.119826,0.21135,-0.957876,-0.255947,-0.130248,0.19484,-0.873142,0.446834,-0.228142,0.402726,0.886433
9,3.388388,-8.236594,-12.688414,-11.729433,-1.603303,-1.989699,-1.049826,-0.262924,-0.089846,0.170477,-0.947226,-0.019477,-0.319974,0.02842,-0.998797,0.039956,-0.320433,0.028759,0.946834
10,3.58546,-5.108562,-12.860877,-11.121482,3.128032,-0.172462,0.607951,-0.2509,-0.122297,0.167955,-0.901067,-0.238776,-0.362029,-0.08501,-0.674246,0.733598,-0.419426,0.692068,0.587472
13,4.762529,-7.613802,-10.06429,-12.348976,-2.50524,2.796587,-1.227494,-0.237669,-0.133635,0.196742,-0.946315,-0.255534,-0.197966,0.258067,-0.961227,0.097183,-0.215158,0.040884,0.975723
7,2.552749,-7.393218,-10.800839,-10.348918,0.220584,-0.736549,2.000058,-0.244914,-0.105581,0.216366,-0.977703,-0.18554,-0.098341,0.168471,-0.939992,0.296704,-0.147518,0.273572,0.950472
4,1.404232,-7.441893,-10.938785,-10.904671,-0.048674,-0.137946,-0.555754,-0.246387,-0.110331,0.206397,-0.970995,-0.186163,-0.150039,0.163991,-0.953498,0.252882,-0.190176,0.220985,0.956556
7,2.811513,-8.319494,-11.576885,-12.230704,-0.877601,-0.6381,-1.326032,-0.254853,-0.106595,0.179851,-0.956849,-0.095833,-0.27433,0.12576,-0.991707,-0.026504,-0.269559,-0.05987,0.961121
7,2.606646,-6.665862,-11.296051,-12.705545,1.653632,0.280834,-0.474841,-0.243184,-0.13507,0.171682,-0.912272,-0.241356,-0.330917,0.155442,-0.93384,0.322152,-0.38688,0.242516,0.889669
7,2.601014,-7.58855,-12.447734,-9.667468,-0.922688,-1.151682,3.038077,-0.260524,-0.077217,0.200219,-0.982579,-0.043979,-0.180567,0.004451,-0.945285,0.326216,-0.185077,0.319805,0.929232
6,2.328474,-7.067712,-12.686184,-10.802738,0.520838,-0.23845,-1.135271,-0.25973,-0.095183,0.179923,-0.953192,-0.095288,-0.28696,0.0066,-0.929365,0.369104,-0.301946,0.35003,0.88674
10,3.61037,-5.234083,-10.67002,-10.533065,1.833629,2.016163,0.269673,-0.23268,-0.134664,0.211183,-0.924652,-0.354265,-0.139697,0.164776,-0.653556,0.738724,-0.353106,0.660234,0.662878
6,2.351641,-5.32837,-12.512199,-10.907028,-0.094288,-1.842178,-0.373963,-0.250048,-0.120492,0.177107,-0.917985,-0.240693,-0.31523,-0.031351,-0.701157,0.712317,-0.392619,0.664021,0.636338
12,4.383317,-8.039997,-11.196818,-9.67497,-2.711627,1.315381,1.232058,-0.25083,-0.084885,0.221236,-0.993427,-0.092313,-0.067682,0.095364,-0.97486,0.201381,-0.084584,0.193636,0.97742
9,3.34916,-6.437913,-12.979446,-12.139176,1.602084,-1.782628,-2.464206,-0.255961,-0.114321,0.154717,-0.899458,-0.140633,-0.413761,-0.020331,-0.908883,0.416555,-0.434792,0.383218,0.814923
7,2.57644,-7.226007,-11.543553,-12.033084,-0.788095,1.435893,0.106092,-0.24971,-0.118838,0.180091,-0.941908,-0.17836,-0.284598,0.132316,-0.961606,0.240431,-0.316628,0.188851,0.92956
7,2.354886,-6.001481,-12.223146,-11.115225,1.224526,-0.679594,0.917859,-0.250782,-0.117226,0.180242,-0.93176,-0.212263,-0.294565,0.031906,-0.817641,0.574844,-0.362984,0.526389,0.768867
7,2.587189,-6.665351,-10.739258,-9.733509,-0.66387,1.483888,1.381717,-0.241307,-0.106804,0.224332,-0.972738,-0.223786,-0.060833,0.185602,-0.847902,0.496603,-0.162749,0.471878,0.866513
8,3.114248,-7.556857,-11.269671,-12.123986,-0.891506,-0.530413,-2.390477,-0.248924,-0.118654,0.183578,-0.948713,-0.173555,-0.264238,0.157086,-0.975702,0.152737,-0.284383,0.103417,0.953117
7,2.602543,-6.765555,-10.937179,-11.147499,0.791302,0.332492,0.976486,-0.243019,-0.121389,0.201177,-0.953288,-0.240807,-0.182355,0.175337,-0.902455,0.393486,-0.259382,0.343212,0.902733
7,2.472741,-5.530482,-12.29394,-10.992873,1.235073,-1.35676,0.154626,-0.249152,-0.121069,0.179823,-0.922942,-0.240938,-0.300212,0.003035,-0.74003,0.672567,-0.384347,0.620045,0.683975
5,1.756593,-5.975642,-12.504523,-11.327187,-0.445161,-0.210583,-0.334314,-0.252378,-0.117024,0.172694,-0.921976,-0.19918,-0.332097,0.002051,-0.8237,0.567022,-0.38662,0.522277,0.7601
9,3.055186,-7.759949,-12.88796,-11.331903,-1.784306,-0.383437,-0.004716,-0.262983,-0.089749,0.171433,-0.946358,-0.037394,-0.32095,0.00209,-0.984134,0.177417,-0.322571,0.16727,0.931649
7,2.580652,-7.900452,-9.771553,-11.974681,-0.140503,3.116406,-0.642778,-0.236346,-0.129624,0.207363,-0.957522,-0.251433,-0.141182,0.26362,-0.963621,0.044024,-0.147135,0.004936,0.989104
7,2.629654,-7.173907,-10.59845,-12.345719,0.726545,-0.826897,-0.371039,-0.24048,-0.133001,0.188448,-0.937003,-0.250301,-0.243669,0.21974,-0.951529,0.21519,-0.285778,0.14812,0.946779
9,3.280877,-5.500098,-11.075918,-12.168959,1.673808,-0.477468,0.17676,-0.235047,-0.14633,0.18055,-0.893159,-0.337935,-0.29676,0.124291,-0.785628,0.606086,-0.438102,0.50461,0.743933
5,1.855118,-6.10193,-11.953058,-11.297085,-0.601832,-0.87714,0.871874,-0.248674,-0.120754,0.182062,-0.931752,-0.225377,-0.284683,0.063807,-0.837872,0.542125,-0.360822,0.487113,0.795316
5,1.778296,-6.27215,-12.809675,-10.695285,-0.17022,-0.856617,0.6018,-0.25748,-0.102983,0.177345,-0.940522,-0.146017,-0.306754,-0.020894,-0.83729,0.54636,-0.336731,0.520445,0.784697
12,4.595811,-7.946223,-10.048994,-12.808859,-1.674073,2.760681,-2.113574,-0.239005,-0.134292,0.190382,-0.945096,-0.235351,-0.226725,0.260667,-0.965367,-0.01088,-0.216342,-0.069392,0.973848
7,2.744538,-8.155395,-10.920216,-9.717171,-0.209171,-0.871222,3.091688,-0.248484,-0.087009,0.225176,-0.993557,-0.103616,-0.045909,0.112256,-0.97986,0.165145,-0.062106,0.158952,0.985331
14,5.575323,-5.444428,-12.8831,-11.430689,2.710967,-1.962884,-1.713518,-0.252007,-0.121106,0.163946,-0.8998,-0.216184,-0.378977,-0.06656,-0.749358,0.658811,-0.426579,0.618262,0.660139
12,4.328143,-6.992165,-9.770398,-11.479901,-1.547736,3.112702,-0.049212,-0.231599,-0.13472,0.213025,-0.943705,-0.308691,-0.11887,0.282675,-0.914176,0.290477,-0.198372,0.240567,0.950145
7,2.701254,-6.761866,-12.907123,-10.398647,0.230299,-3.136725,1.081254,-0.260696,-0.09214,0.180967,-0.95382,-0.096039,-0.284613,-0.023091,-0.886055,0.463004,-0.29674,0.448331,0.843175
7,2.649507,-6.853115,-10.758311,-12.104335,-0.091249,2.148812,-1.705688,-0.24053,-0.132703,0.189235,-0.934505,-0.260543,-0.242524,0.201677,-0.929331,0.309306,-0.306043,0.240191,0.92122
7,2.705245,-6.663219,-10.253186,-10.409063,0.189896,0.505125,1.695271,-0.235776,-0.120564,0.221923,-0.958412,-0.275682,-0.073801,0.235636,-0.864113,0.44473,-0.186415,0.40893,0.893323
7,2.687453,-7.490041,-11.141762,-11.964153,-0.826822,-0.888576,-1.55509,-0.247672,-0.119279,0.18767,-0.951641,-0.185818,-0.244643,0.165107,-0.970335,0.176608,-0.270257,0.127701,0.954282
5,1.809134,-7.62575,-11.938784,-12.72032,-0.135709,-0.797022,-0.756166,-0.25359,-0.115901,0.16507,-0.927427,-0.124925,-0.352523,0.115223,-0.98761,0.106534,-0.361544,0.058197,0.930537
10,3.783956,-5.353005,-10.789867,-10.842783,2.272745,1.148916,1.877536,-0.234157,-0.136009,0.204974,-0.922349,-0.34597,-0.17198,0.155055,-0.693167,0.703901,-0.362846,0.62276,0.693191
5,1.812669,-5.32015,-11.476747,-11.636264,0.032855,-0.68688,-0.793481,-0.239081,-0.138904,0.182558,-0.902949,-0.319044,-0.287914,0.07376,-0.735325,0.673689,-0.426791,0.587268,0.687725
7,2.400162,-6.355635,-11.062837,-10.136726,-1.035485,0.41391,1.499538,-0.243211,-0.112628,0.213097,-0.963413,-0.238196,-0.122875,0.156795,-0.822387,0.546896,-0.231378,0.507747,0.829854
9,3.60749,-7.164517,-12.268943,-12.745208,-0.808881,-1.206105,-2.608483,-0.253478,-0.118321,0.158508,-0.911319,-0.136622,-0.38837,0.080245,-0.973584,0.213765,-0.407425,0.163687,0.898449
9,3.164573,-6.369413,-10.383547,-9.913526,0.795104,1.885396,2.831682,-0.236006,-0.116152,0.22659,-0.960609,-0.273294,-0.050404,0.224275,-0.810758,0.540715,-0.188682,0.508224,0.840302
7,2.723052,-6.130064,-12.188254,-12.636281,0.239349,-1.804707,-2.722754,-0.247269,-0.1315,0.158466,-0.89014,-0.219768,-0.399189,0.047189,-0.891462,0.450631,-0.45505,0.382416,0.804169
7,2.614364,-5.359702,-12.568705,-10.065771,0.770362,-0.380451,2.570509,-0.252662,-0.109461,0.187799,-0.940777,-0.216279,-0.261078,-0.029202,-0.658549,0.751971,-0.334685,0.715311,0.613446
13,4.801142,-8.102579,-9.858568,-10.537493,-2.742877,2.710136,-0.471721,-0.237757,-0.109649,0.228849,-0.978816,-0.202991,-0.026728,0.215363,-0.972254,0.091326,-0.04453,0.083646,0.9955
7,2.398274,-6.565185,-10.107488,-10.852079,1.537395,-0.248919,-0.314587,-0.233435,-0.128725,0.217172,-0.947572,-0.303545,-0.099834,0.252328,-0.863466,0.436757,-0.218825,0.38875,0.89498
5,1.70629,-6.93939,-9.899125,-11.153953,-0.374205,0.208363,-0.301873,-0.232915,-0.130188,0.216259,-0.949238,-0.297505,-0.102163,0.269205,-0.906002,0.326632,-0.18977,0.282602,0.940278
7,2.672005,-6.296098,-12.598123,-12.055218,0.643292,-2.698998,-0.901265,-0.252889,-0.119457,0.16145,-0.906495,-0.176605,-0.383507,0.010291,-0.891115,0.453662,-0.42201,0.407432,0.809881
7,2.63615,-6.492541,-10.514264,-10.500545,-0.196444,2.083859,1.554673,-0.237795,-0.121107,0.216404,-0.956187,-0.273506,-0.104407,0.212215,-0.848827,0.484208,-0.221108,0.440937,0.869877
7,2.549603,-7.623127,-12.313295,-11.033196,-1.130585,-1.799032,-0.532651,-0.258856,-0.094633,0.184179,-0.961938,-0.082096,-0.260644,0.044485,-0.973353,0.224955,-0.27223,0.204845,0.940175
7,2.653505,-8.033953,-10.056863,-9.891819,-0.410826,2.256432,1.141377,-0.239084,-0.099962,0.235208,-0.984438,-0.175594,0.006977,0.190677,-0.96918,0.155986,-0.020631,0.15491,0.987713
7,2.567435,-8.353695,-10.410976,-12.42888,-0.319742,-0.354113,-2.537061,-0.244879,-0.121597,0.192971,-0.961446,-0.177835,-0.209752,0.212544,-0.974474,-0.072293,-0.191566,-0.114101,0.974825
7,2.58421,-8.184797,-10.24549,-9.92953,0.168897,0.165486,2.49935,-0.241734,-0.096696,0.232326,-0.988136,-0.153399,-0.007486,0.167406,-0.977951,0.124845,-0.026475,0.122127,0.992161
6,2.260526,-7.2872,-10.284798,-9.545668,0.897597,-0.039309,0.383862,-0.238636,-0.101514,0.23507,-0.979406,-0.201897,0.00127,0.207372,-0.910875,0.356796,-0.070892,0.349773,0.934148
9,3.172949,-5.732298,-12.6837,-11.619903,1.554902,-2.398902,-2.074234,-0.251616,-0.121421,0.165067,-0.904581,-0.209596,-0.371217,-0.0285,-0.802736,0.595653,-0.422991,0.549598,0.720431
