q1g,q2g,q3g
1.162599048679053559e-01,1.678371370718105826e-01,3.129988024517663114e-01
1.164788491928521880e-01,1.701886798972984949e-01,3.107596557946016302e-01
1.168499054179843871e-01,1.729341058266635200e-01,3.081016306144706007e-01
1.169819410177055374e-01,1.754073838812039432e-01,3.058634209590970765e-01
1.169315732484827869e-01,1.775181576079734869e-01,3.040525793089268736e-01
1.169804279850646944e-01,1.797304072779561668e-01,3.020262744508334096e-01
1.172069073387011079e-01,1.823250348014242295e-01,2.994772941609620265e-01
1.173508543996876624e-01,1.848725346286751170e-01,2.970084725693845074e-01
1.170594244383113963e-01,1.865459467405148342e-01,2.956584508900609309e-01
1.162150949578080461e-01,1.867800298415417393e-01,2.960475948760880049e-01
1.150561363904742257e-01,1.855444244409170107e-01,2.980311801988941300e-01
1.141143385233110291e-01,1.831766696443784537e-01,3.009115407737806280e-01
1.140775756561991233e-01,1.801887997751234483e-01,3.037480160682067276e-01
1.154404299275803847e-01,1.772198140322080173e-01,3.056482185541698482e-01
1.180634422602277189e-01,1.749286902487359185e-01,3.061282134253500709e-01
1.211178588688028718e-01,1.737092613645112027e-01,3.053720129816439588e-01
1.236329674482197771e-01,1.735119486836300129e-01,3.040288013524394262e-01
1.250687341195717561e-01,1.740568712086703052e-01,3.026700743583727315e-01
1.253937769440190420e-01,1.751334817145184519e-01,3.014874377873006939e-01
1.248639109961341143e-01,1.765442543149883803e-01,3.004835777782489115e-01
1.238211960912178888e-01,1.779349367603037246e-01,2.997499617012084339e-01
1.225774816352353802e-01,1.789289764031787022e-01,2.994381091971685116e-01
1.213848109191968533e-01,1.793409221406884191e-01,2.996054426355443390e-01
1.205018155803604801e-01,1.791674341537982384e-01,3.001581344977271026e-01
1.202029683098654600e-01,1.785494721285949271e-01,3.008337151998146108e-01
1.205565538875106729e-01,1.778339087095653359e-01,3.012814141152853620e-01
1.211665776611457745e-01,1.774141269004051447e-01,3.013968971373788275e-01
1.213689582984390364e-01,1.774063446225269680e-01,3.014835571031760364e-01
1.208959689898355949e-01,1.776533752305584635e-01,3.017819190748774472e-01
1.202893563042107539e-01,1.781295036717835678e-01,3.018332035017088355e-01
1.204151006722676970e-01,1.790778757104461716e-01,3.007501579276814496e-01
1.216414867123381538e-01,1.805930849825792550e-01,2.982260887126718663e-01
1.235355478487765307e-01,1.822697889271643057e-01,2.950584542047491876e-01
1.251340994783648464e-01,1.834987688959736352e-01,2.926046451803868687e-01
1.254383386207660322e-01,1.840428475039895539e-01,2.918207136155188119e-01
1.239954509144957223e-01,1.841500139781497569e-01,2.927466260031371115e-01
1.213504406588851448e-01,1.841544663818380501e-01,2.946315264297550973e-01
1.188503348347179633e-01,1.841792139660642369e-01,2.964082696593074440e-01
1.178190456673299247e-01,1.842052964455443420e-01,2.971917289270369356e-01
1.187599704320993627e-01,1.842699293936284621e-01,2.965841028691446057e-01
1.211305444214969967e-01,1.844673359859318740e-01,2.948069242962639835e-01
1.237486945136929140e-01,1.848004383841593545e-01,2.926152664211278953e-01
1.256386017160675828e-01,1.850605834490272883e-01,2.909093628658254160e-01
1.267065422439901390e-01,1.849123408873308283e-01,2.901910257985402808e-01
1.275072882842415711e-01,1.842764681663074944e-01,2.902623683902404994e-01
1.283007508879977498e-01,1.836345280729214102e-01,2.904809969660512303e-01
1.286072199640373726e-01,1.837954567207340795e-01,2.902805243779955635e-01
1.277784831740191307e-01,1.852077079292649697e-01,2.895348200147055406e-01
1.257743516105327974e-01,1.875659555731412909e-01,2.885095475513744789e-01
1.232746816248087712e-01,1.900526697678409094e-01,2.875899378308007237e-01
1.212132732492256504e-01,1.918508894683061128e-01,2.870593090691048732e-01
1.202557369079687577e-01,1.925054593524819224e-01,2.870120752531429842e-01
1.204160446928467104e-01,1.921189372319444255e-01,2.873318033886981260e-01
1.209884301370185850e-01,1.913553367463128874e-01,2.877312499830524950e-01
1.209792209574412358e-01,1.911279765667880381e-01,2.878681089559945727e-01
1.198141410655743228e-01,1.919878839986957075e-01,2.875703608337794037e-01
1.177952583849612572e-01,1.937047026597803201e-01,2.869400780875879242e-01
1.159812165734256523e-01,1.954253804222052526e-01,2.862081373111672322e-01
1.155113184960655792e-01,1.963104254686831585e-01,2.855006009658097033e-01
1.167288414404047958e-01,1.960564654910980364e-01,2.848984278828114447e-01
1.188774779814490284e-01,1.949639415932325759e-01,2.845904926737168883e-01
1.207169951606962138e-01,1.937408035604080703e-01,2.846667554083512353e-01
1.214309593035760720e-01,1.931941413023111620e-01,2.848255159055348984e-01
1.209853578204263258e-01,1.937832046917066231e-01,2.845982021126080008e-01
1.198834933668746494e-01,1.952672771035224852e-01,2.838764186398607947e-01
1.187077572185059465e-01,1.969425822848172580e-01,2.829568820483805980e-01
1.177090730776198385e-01,1.983173519798520357e-01,2.821302325555901658e-01
1.167408906309210653e-01,1.994338737169015774e-01,2.814444325294330196e-01
1.156565594896409727e-01,2.004749359222457172e-01,2.808751346940364657e-01
1.147211278336683210e-01,2.013183957820549597e-01,2.804561026257307299e-01
1.145227388556246256e-01,2.016905287973017047e-01,2.800985149416367337e-01
1.155112754240404660e-01,2.015502443130557375e-01,2.795113462254248393e-01
1.175576856935605374e-01,2.011302452089455683e-01,2.785230939089058944e-01
1.198256177439258052e-01,2.007641032157846395e-01,2.773521404166126025e-01
1.211503518852777017e-01,2.007475188135017241e-01,2.764613397207190681e-01
1.208366203038077624e-01,2.011528469794233165e-01,2.762473092479608150e-01
1.192322112567438253e-01,2.017337653973025335e-01,2.767884109849855778e-01
1.174440036652501657e-01,2.021840508321054442e-01,2.776884410573906004e-01
1.164730243010814736e-01,2.024566093820236723e-01,2.782321617783910517e-01
1.166859253081328346e-01,2.027024603111206580e-01,2.778480970717202014e-01
1.179439709763455829e-01,2.029528400593763882e-01,2.764989168822198917e-01
1.198634064749082850e-01,2.030004843629973632e-01,2.747258418883239406e-01
1.219328169485055791e-01,2.025852988454506787e-01,2.733440451622498046e-01
1.237260753638332322e-01,2.016558155472116809e-01,2.728893154401291210e-01
1.250665581445041807e-01,2.004627917384180502e-01,2.732877521718986569e-01
1.258452535288071550e-01,1.994132676937330206e-01,2.741326252894452642e-01
1.259119408271071605e-01,1.988094012108855280e-01,2.751086787682384127e-01
1.253555427146835488e-01,1.987107631065445634e-01,2.759715464376892857e-01
1.246627485550068221e-01,1.990311728006937120e-01,2.763310740164110491e-01
1.242889468813812293e-01,1.996859071773634531e-01,2.758688877576089826e-01
1.241564022145854179e-01,2.006015937596961618e-01,2.747814162630157209e-01
1.237763578435168155e-01,2.017038131240491694e-01,2.736622519401711306e-01
1.228773308823929433e-01,2.030159690509026893e-01,2.727680443124238518e-01
1.217782262831896001e-01,2.046425607058168228e-01,2.716847701648664737e-01
1.210574854816077739e-01,2.065069889299673278e-01,2.699680573730742217e-01
1.209391554734685903e-01,2.081501445834751662e-01,2.679639344768651177e-01
1.211171251010739747e-01,2.089627025980131392e-01,2.666862760937682708e-01
1.210696072719461835e-01,2.086317541768933637e-01,2.669823552276035517e-01
1.204999679393647938e-01,2.073163300264758424e-01,2.689390176168711122e-01
1.195856210520845203e-01,2.054293733607781280e-01,2.719543684112734061e-01
1.188684726011010051e-01,2.033539523482595646e-01,2.751549108941663269e-01
1.188946394821789043e-01,2.013326582261872610e-01,2.777749839877113325e-01
1.198663724500320660e-01,1.995328491501300594e-01,2.793408086963817816e-01
1.215782255161459990e-01,1.981383332593668334e-01,2.796735638223013520e-01
1.236524191689902935e-01,1.973484092561701431e-01,2.787896523740059362e-01
1.258689601256557933e-01,1.972946519293855006e-01,2.767706547540163542e-01
1.282147842205857424e-01,1.979640209427921682e-01,2.737709107785930573e-01
1.305522637295694066e-01,1.991600203686850756e-01,2.702605549450021738e-01
1.323691593401026267e-01,2.004815146632384637e-01,2.672179032709844360e-01
1.330431778316073510e-01,2.014051858297817299e-01,2.658013743316641198e-01
1.323364311652003300e-01,2.015955329991190592e-01,2.665406197253577525e-01
1.305973623592559807e-01,2.012075229249106201e-01,2.688101143702639195e-01
1.285447213660611543e-01,2.008258472948712403e-01,2.711646166846204409e-01
1.268797618047715070e-01,2.010497665040230086e-01,2.722419499625660100e-01
1.259027947785280044e-01,2.020919533261248680e-01,2.715533060464534465e-01
1.253402455821531203e-01,2.037101897693284203e-01,2.696600547283531379e-01
1.246951453997618420e-01,2.053703382304196412e-01,2.676876610703936010e-01
1.237917068524638370e-01,2.065231658057291031e-01,2.665515552755035600e-01
1.228553283246381633e-01,2.068895764424260042e-01,2.665156380365110711e-01
1.220939336588678231e-01,2.066454714361485867e-01,2.672562985260668045e-01
1.214810316516335975e-01,2.062612568123309564e-01,2.682037450654629618e-01
1.209888653243476053e-01,2.060821446630424769e-01,2.688810635275939998e-01
1.207873192033516729e-01,2.060636176517524898e-01,2.691313287188900616e-01
1.210365073983357687e-01,2.059527875521076634e-01,2.691223419999320132e-01
1.215861306273908482e-01,2.056738031569605996e-01,2.691079265247059427e-01
1.220208217577908039e-01,2.055095287748066601e-01,2.691013888228594997e-01
1.220891803758671068e-01,2.058085928346901627e-01,2.688515882914533361e-01
1.219979454881532921e-01,2.065027947223848914e-01,2.682365715697519470e-01
1.222316550644018257e-01,2.070394196972202838e-01,2.675394313378382516e-01
1.231008547649308643e-01,2.069428017475279380e-01,2.670932890467621057e-01
1.244570887772401130e-01,2.062856942184054521e-01,2.668832316773441793e-01
1.258368038825831148e-01,2.054907904919367478e-01,2.666973525598849704e-01
1.268825554815215528e-01,2.049028122330306956e-01,2.663695019246152818e-01
1.276384505855272244e-01,2.047325654069452883e-01,2.656183293980576288e-01
1.283801185953946378e-01,2.052263661268598771e-01,2.639615020014821067e-01
1.291434984841113576e-01,2.065592736865987933e-01,2.612257236234322155e-01
1.295850687899650633e-01,2.085122334700029167e-01,2.580514452617288512e-01
1.293843699214366205e-01,2.103983756908548997e-01,2.556414153277080104e-01
1.286544005868015539e-01,2.114537902878612652e-01,2.549267172107309576e-01
1.279305909536719021e-01,2.113459706031039220e-01,2.559019699065314124e-01
1.278192204240477248e-01,2.103867299130844637e-01,2.575834576882719551e-01
1.285780190298434489e-01,2.093351307090951241e-01,2.586036577470845477e-01
1.298175526908933730e-01,2.089380362915713440e-01,2.581689306302016873e-01
1.306647305782276391e-01,2.094334183465079158e-01,2.567085514307237970e-01
1.303918622150516682e-01,2.104597742509681513e-01,2.554477179920808805e-01
1.288877856366421049e-01,2.115363209734018590e-01,2.552026275523916476e-01
1.266118211400628080e-01,2.125444012999412879e-01,2.556769087902985849e-01
1.243406239888298764e-01,2.135524073104220766e-01,2.560206182326403845e-01
1.229242933882000871e-01,2.143729891771750384e-01,2.557916859383226882e-01
1.228862670165305621e-01,2.146523768259924192e-01,2.551498205369852057e-01
1.240744255292677012e-01,2.143638298947426746e-01,2.543227646659975139e-01
1.258301145206656702e-01,2.138998241341662221e-01,2.532804810568803355e-01
1.274803934293786134e-01,2.136355859425959625e-01,2.520343427964333305e-01
1.285772202564137434e-01,2.136674373146525974e-01,2.508938878165786202e-01
1.288696292958634027e-01,2.139925600536997652e-01,2.501820752396561320e-01
1.283452598015404345e-01,2.146799427811945660e-01,2.498359377528376890e-01
1.272611203693377324e-01,2.157748992914522157e-01,2.494728829115651636e-01
1.259990814529423908e-01,2.171821891163647211e-01,2.487529413797992250e-01
1.249634207350093229e-01,2.186709670673140926e-01,2.475630486269165820e-01
1.245297309739697988e-01,2.199280767109074164e-01,2.460369924100549999e-01
1.248031928422909248e-01,2.206604069182778183e-01,2.445998652463710066e-01
1.253657034101443579e-01,2.207667612736326224e-01,2.438711520515786657e-01
1.254617486023209827e-01,2.204734615811398402e-01,2.442155603355079529e-01
1.245745511448468484e-01,2.202530741060111097e-01,2.453213419665490891e-01
1.228779605832074490e-01,2.204677158036108253e-01,2.463989154646153423e-01
1.212515068873201290e-01,2.210192640993028645e-01,2.467838596048215205e-01
1.206818677067755807e-01,2.214564640191930833e-01,2.463319512427556701e-01
1.214495068695262275e-01,2.214572342225996082e-01,2.453811845487290366e-01
1.229173923765075338e-01,2.211058181780582166e-01,2.444755150349873785e-01
1.241932838099469305e-01,2.206748140381095402e-01,2.440533847939063694e-01
1.249059858512397009e-01,2.202705449298220652e-01,2.442601594153023803e-01
1.252739971549979014e-01,2.198230121079091104e-01,2.449247940885815322e-01
1.255924243668500029e-01,2.193967965635420792e-01,2.455849709897782451e-01
1.258288659641034757e-01,2.193396587813748466e-01,2.456320649321339089e-01
1.256968343667768107e-01,2.199696386770378653e-01,2.447466273331053710e-01
1.249427478224473947e-01,2.211651042421913238e-01,2.433312629664294013e-01
1.234151830118959681e-01,2.225016782286453609e-01,2.422359061523505497e-01
1.211060712692479946e-01,2.237606715291840798e-01,2.418568081030788020e-01
1.184336673083370983e-01,2.249954574186217859e-01,2.417626903649883474e-01
1.163997460053616678e-01,2.260470218655035446e-01,2.413876157705159564e-01
1.160972992622351790e-01,2.263914102350969015e-01,2.407251795974247877e-01
1.179183958729065063e-01,2.256991832926224240e-01,2.400542474614085209e-01
1.212926961751140398e-01,2.243154575426490049e-01,2.393325551594368550e-01
1.251474787412534262e-01,2.229762847391235925e-01,2.382515220885339513e-01
1.285034680495014958e-01,2.221802245217219252e-01,2.367719021644186517e-01
1.308067109310175336e-01,2.219150399040592803e-01,2.353247200834492348e-01
1.319824647449367727e-01,2.218518322324236625e-01,2.344877358935494871e-01
1.322643274360911780e-01,2.217367577301438686e-01,2.344934160641005405e-01
1.318763711929418492e-01,2.216857202064269616e-01,2.349850652675650742e-01
1.308669581098713119e-01,2.221059886356822888e-01,2.352453716363027136e-01
1.293135081118007290e-01,2.232113575181301490e-01,2.348094032314683721e-01
1.275619703724425458e-01,2.246746639567842596e-01,2.338836560395281261e-01
1.261119619882845877e-01,2.258807786873483769e-01,2.330859110329576156e-01
1.252107249622942675e-01,2.265368818238615578e-01,2.327543421440929072e-01
1.246409225013114658e-01,2.269400225253363768e-01,2.325664053440396339e-01
1.239025901297376997e-01,2.276526504818418561e-01,2.318823683196516994e-01
1.226469069269612022e-01,2.289390795938771594e-01,2.304434111447061506e-01
1.210695612677534089e-01,2.304964338198202400e-01,2.286268056433420071e-01
1.198987548231328498e-01,2.316930346375677130e-01,2.270331713095022630e-01
1.197981878827413943e-01,2.320625887762390316e-01,2.260452020925931005e-01
1.207605385635806827e-01,2.315700240333311011e-01,2.258227270237026796e-01
1.222325224653028342e-01,2.305036116233262766e-01,2.263511181822750185e-01
1.237101873220440296e-01,2.293067531230532641e-01,2.271855586579468733e-01
1.250105289495954120e-01,2.284212318572495515e-01,2.275382540902489703e-01
1.260267011833287043e-01,2.280500113955918062e-01,2.270862409952932592e-01
1.264689304324461971e-01,2.280348262757712352e-01,2.265415548613908536e-01
1.260897656125896937e-01,2.280821577198411942e-01,2.269006373744151261e-01
1.251535390051320973e-01,2.280627721623035564e-01,2.282075819803661698e-01
1.243699268446655515e-01,2.280411847003555037e-01,2.295081477177559615e-01
1.241944992718024832e-01,2.281227000278867323e-01,2.299820460072022343e-01
1.243961381354824480e-01,2.283112888195735490e-01,2.297851731709945611e-01
1.244266612821806200e-01,2.284698772927960531e-01,2.297492300679011834e-01
1.240120493849826561e-01,2.284497181971151258e-01,2.304498563814523227e-01
1.233637951321863158e-01,2.282625769783630798e-01,2.316056920451690093e-01
1.229895967790956279e-01,2.280932569814249355e-01,2.322640525232576303e-01
1.232267601521469663e-01,2.281700006927917801e-01,2.316095650855547194e-01
1.238395442600122853e-01,2.286347384294974694e-01,2.297185419937786965e-01
1.241829919951345507e-01,2.294746599373769513e-01,2.274987338518749125e-01
1.239059797117365580e-01,2.305243970679041465e-01,2.257809192976045209e-01
1.233431093198339296e-01,2.315786723345793219e-01,2.245309146461883787e-01
1.230701704150092557e-01,2.324945738687407004e-01,2.231839157815978802e-01
1.232911417697937495e-01,2.331683635844948865e-01,2.215773982118602881e-01
1.238019799460419734e-01,2.334789286348432080e-01,2.202400452805424458e-01
1.243301721709508256e-01,2.333504215166825047e-01,2.198024402149204026e-01
1.247386488144641009e-01,2.328545545672829342e-01,2.203681891412991312e-01
1.250746406371557318e-01,2.321928856891457560e-01,2.214082994722000042e-01
1.255836101346004263e-01,2.315439547191066594e-01,2.221491238754007558e-01
1.265893535716595686e-01,2.309059273349067243e-01,2.221720842692269660e-01
1.282238530704755408e-01,2.300899813268910132e-01,2.217765873087033379e-01
1.301759206489337961e-01,2.289919269488624731e-01,2.216225789798256518e-01
1.317031272398564989e-01,2.279133701404461310e-01,2.219560581872721539e-01
1.320757840549098006e-01,2.274534948556079517e-01,2.223167449813400753e-01
1.311090019301510701e-01,2.279662177268901302e-01,2.221286850308314131e-01
1.291639725487582491e-01,2.292536446949120787e-01,2.214057671211836220e-01
1.267451698362201118e-01,2.308247750589893232e-01,2.206784457945002720e-01
1.243961179451737453e-01,2.322475959330672357e-01,2.202888361370951287e-01
1.228061622780744350e-01,2.332469201096561973e-01,2.199522203670462583e-01
1.224829701802077897e-01,2.337494917227915248e-01,2.190572849570424918e-01
1.231304350646617862e-01,2.339808778935202893e-01,2.173694787147734953e-01
1.236159535465161802e-01,2.343987201782934959e-01,2.153420834801945682e-01
1.228361470713041914e-01,2.353492482835795874e-01,2.137396036247912745e-01
1.207084078656101289e-01,2.367248506273953168e-01,2.130179508619018391e-01
1.183088784809564753e-01,2.379765191280504011e-01,2.131014811958388544e-01
1.170211856646879017e-01,2.385228821630973328e-01,2.135958377985493206e-01
1.175478480958575545e-01,2.381547075451228013e-01,2.141175320891493816e-01
1.196226995629370016e-01,2.370677532396869014e-01,2.145081361708298662e-01
1.223898854510627604e-01,2.356423648934241888e-01,2.148254222373040534e-01
1.248848442139155746e-01,2.343102945078623933e-01,2.150995706798752849e-01
1.263642528222576333e-01,2.334991533019102339e-01,2.151457749072361314e-01
1.265363739010050281e-01,2.334678754040455106e-01,2.147205305559334865e-01
1.256392657705596438e-01,2.341419968048820133e-01,2.137878700541200327e-01
1.242312278645802820e-01,2.351867802698597576e-01,2.125648776344403745e-01
1.228351835272004783e-01,2.362688584817790594e-01,2.113180093641175705e-01
1.217404469005915341e-01,2.371806646274534636e-01,2.102919905621317420e-01
1.209497131260216102e-01,2.378262022431764655e-01,2.097639998750433499e-01
1.202054192301704461e-01,2.382347474746448202e-01,2.099445900185045177e-01
1.192261706405115390e-01,2.385824224390438453e-01,2.106462362355127349e-01
1.181021758637007119e-01,2.390365390589811179e-01,2.112357109900100394e-01
1.173914843761555971e-01,2.395283143819825211e-01,2.111404378678244098e-01
1.176818836447768857e-01,2.397326600795734730e-01,2.104395445034331069e-01
1.191322984508959432e-01,2.393002829309944235e-01,2.097964440111904083e-01
1.213790603748348129e-01,2.381935169661577312e-01,2.097365574917393338e-01
1.237421521209410430e-01,2.368352731577462178e-01,2.100745420217917658e-01
1.255643841512625036e-01,2.358293048973392203e-01,2.101865693828161019e-01
1.266144103593916381e-01,2.354388638537581735e-01,2.097253347688785019e-01
1.271285652316667125e-01,2.354509097938877193e-01,2.088775487918311247e-01
1.273297524870159181e-01,2.356027133409602514e-01,2.079931998485273492e-01
1.269933190206835871e-01,2.359867275662751729e-01,2.072047607075901410e-01
1.256507861228764178e-01,2.369163948430729194e-01,2.064589811375819872e-01
1.232422139311980941e-01,2.384391139639654156e-01,2.057937968441771459e-01
1.204453901844227126e-01,2.401059868274802445e-01,2.054513917524054822e-01
1.182651354611875399e-01,2.412747979720724079e-01,2.056818032582881095e-01
1.172996470632045318e-01,2.416057845376692048e-01,2.064718819617132606e-01
1.174208934579425989e-01,2.412543998053239824e-01,2.074829077128728660e-01
1.180814629178748437e-01,2.406727517544430262e-01,2.081770424392333507e-01
1.188250832227977088e-01,2.402516915285493049e-01,2.081137729042576434e-01
1.195037254315051284e-01,2.400866046828268041e-01,2.073366076749356135e-01
1.200701748029913141e-01,2.400540343580055969e-01,2.064464185939764440e-01
1.202740460628346081e-01,2.400862860106421082e-01,2.061498589207200194e-01
1.197791745584566442e-01,2.402658425159365507e-01,2.066811808181872323e-01
1.185962888775364543e-01,2.406595727575783217e-01,2.076427832246859617e-01
1.171863889420151766e-01,2.412246145911301487e-01,2.082559410241170139e-01
1.160264230984233980e-01,2.419054263607418875e-01,2.078367956805717287e-01
1.152478541192703265e-01,2.427047546820610968e-01,2.061578479887876403e-01
1.148281346571084077e-01,2.435744615301804195e-01,2.034920093079020664e-01
1.149820950436899053e-01,2.442773263127289429e-01,2.004280691074595000e-01
1.160666713587108489e-01,2.444610619486456693e-01,1.977257581252147567e-01
1.179863138869099853e-01,2.439954464039850446e-01,1.960834413047325975e-01
1.198813192768426877e-01,2.432317628590281722e-01,1.957568407241048747e-01
1.206911757070275731e-01,2.427696510329078738e-01,1.964213912371458592e-01
1.200340325470356795e-01,2.429166937341898092e-01,1.975346906825609927e-01
1.184783679466018119e-01,2.434398922063935045e-01,1.987487187483899798e-01
1.170340335503342044e-01,2.438635097593339074e-01,1.998394199600242449e-01
1.164722397100550755e-01,2.439295413184473793e-01,2.003603695105231064e-01
1.169316280028022126e-01,2.437660615919326201e-01,1.997256081226707614e-01
1.179004555375107871e-01,2.437137129981846728e-01,1.977946767882386159e-01
1.186481412431908550e-01,2.439914663534083761e-01,1.952741007862522915e-01
1.188688484630694570e-01,2.444528051366464116e-01,1.933885466550925858e-01
1.189072726280861469e-01,2.446825452094120446e-01,1.929881886612468678e-01
1.192357812171610659e-01,2.444226069306088545e-01,1.939112601453758522e-01
1.198625923801795862e-01,2.438561346067431024e-01,1.952208716432269064e-01
1.203431275281960366e-01,2.434020375716862417e-01,1.961281627701248753e-01
1.202148095807347716e-01,2.433095095037741129e-01,1.966006698551787668e-01
1.192495027709829791e-01,2.435673498572713258e-01,1.970599475234797449e-01
1.175542188896904205e-01,2.440616084348256887e-01,1.976754999700339743e-01
1.156774700112893906e-01,2.446304324654734463e-01,1.981556974471468113e-01
1.144766188805578927e-01,2.450374629402701232e-01,1.980729945616265530e-01
1.144940729405057450e-01,2.451498430494684355e-01,1.971186742812022774e-01
1.154066201795795610e-01,2.451623524932682874e-01,1.951458617122970030e-01
1.163052190799500618e-01,2.454378354519867189e-01,1.923666094989977815e-01
1.165543852931403279e-01,2.461025520431044666e-01,1.894734058698951118e-01
1.162276680074312424e-01,2.469322315670873791e-01,1.872720924684450616e-01
1.157324120638242304e-01,2.476481954994610157e-01,1.860668894378282867e-01
1.153334616978601429e-01,2.481700038075622949e-01,1.854560635754515519e-01
1.151193949425556862e-01,2.485486849049710623e-01,1.848030725417141862e-01
1.151518826965634845e-01,2.488001819566204864e-01,1.838876193962452610e-01
1.154133558044082575e-01,2.488982478881124893e-01,1.830810204114321493e-01
1.157777512195321129e-01,2.488375668209685254e-01,1.828899439226762125e-01
1.162025167216286098e-01,2.486196916257292777e-01,1.834221584956760576e-01
1.167964854559840615e-01,2.482493582936162180e-01,1.843306136572420151e-01
1.175736485740987436e-01,2.478069210546854917e-01,1.851553103954546031e-01
1.183394784842471403e-01,2.474452198151691484e-01,1.855704105628417366e-01
1.188493827136766906e-01,2.472899516172957779e-01,1.854202630337583035e-01
1.188835719700978566e-01,2.474007842725725048e-01,1.847740193818233900e-01
1.182312404817322249e-01,2.478022758691104666e-01,1.839608213082652433e-01
1.170505148923762229e-01,2.483849742130717353e-01,1.833124402419803178e-01
1.162031976333992994e-01,2.487929104113205392e-01,1.828250465707147165e-01
1.166377616379095788e-01,2.486593155234034791e-01,1.821973671480097701e-01
1.181664138868946806e-01,2.481036071072399152e-01,1.811623152068465581e-01
1.193125730855709166e-01,2.478037282182073142e-01,1.797014621158074810e-01
1.187923490843973695e-01,2.483392791566083890e-01,1.780595810598018525e-01
1.169160121306214162e-01,2.495271985373583024e-01,1.766656124337315226e-01
1.152262599710164870e-01,2.505747888884753971e-01,1.759172709623865460e-01
1.148892094912215001e-01,2.508709161900351536e-01,1.759041629126682771e-01
1.157399208875696806e-01,2.504867002736384518e-01,1.763640643880660663e-01
1.167957377038615074e-01,2.499326786310173687e-01,1.769150910545942701e-01
1.172753603169986308e-01,2.496382124850989037e-01,1.772717318706680534e-01
1.170018868451018768e-01,2.497256923681375751e-01,1.773252497708598385e-01
1.162038383370758848e-01,2.500978898906521808e-01,1.770983745132466702e-01
1.152703898751028383e-01,2.505645066574310187e-01,1.766303104578944849e-01
1.145774764104700305e-01,2.509466437182906184e-01,1.758754029122433504e-01
1.142618585689512828e-01,2.511869294245195894e-01,1.748079569035787539e-01
1.141358532294215328e-01,2.513631692956068697e-01,1.736025828081166344e-01
1.138762483245864682e-01,2.516026834327950157e-01,1.724938232871120747e-01
1.132476879686104693e-01,2.520243358088033458e-01,1.714203669220735471e-01
1.121039865149911496e-01,2.527317569000285813e-01,1.700951797573657109e-01
1.103511512675628137e-01,2.537397885178064860e-01,1.685736583807532774e-01
1.081152209728631630e-01,2.548645939932713267e-01,1.674850681769325389e-01
1.059470949801281925e-01,2.557464053300178008e-01,1.674866567080012802e-01
1.047046219742284456e-01,2.560354885885203213e-01,1.686011727139243577e-01
1.050937965704593913e-01,2.555776415577084570e-01,1.702002405164446674e-01
1.071918906717659048e-01,2.544843117463071458e-01,1.714960693284190152e-01
1.102960555590939001e-01,2.531110945067456264e-01,1.719264979078986844e-01
1.131669297406550090e-01,2.519924459948453266e-01,1.712135114846274342e-01
1.146087952432395668e-01,2.516378842881231703e-01,1.694133099354034333e-01
1.141339803117447510e-01,2.521950249670768529e-01,1.671301696995083352e-01
1.122357413552403788e-01,2.532845030625276994e-01,1.655033589427960250e-01
1.099618155449085394e-01,2.542770845090807086e-01,1.655642447376214077e-01
1.082600445958406404e-01,2.547262450681540003e-01,1.674663663382048584e-01
1.076918160840954070e-01,2.545289099774252772e-01,1.703560509555434033e-01
1.083795790254732938e-01,2.538509142366465188e-01,1.729464347954868253e-01
1.098655330186591728e-01,2.530613827399059157e-01,1.742045903186652811e-01
1.112421351585432816e-01,2.525920903939387063e-01,1.737581980765214584e-01
1.118264884674174120e-01,2.526408972866885927e-01,1.719466505630968811e-01
1.116350686192856823e-01,2.530391491784414471e-01,1.695922096155871861e-01
1.110623116226512885e-01,2.535017021001563231e-01,1.675602711113241550e-01
1.103806090100107745e-01,2.539109891566707633e-01,1.662927000615049555e-01
1.098316835527965996e-01,2.542520941032135329e-01,1.656090839237334966e-01
1.098106342589319495e-01,2.544366039914562894e-01,1.649948969106724561e-01
1.104733136643810676e-01,2.543954565123432987e-01,1.641261037291821545e-01
1.113687138269080917e-01,2.542374278789502617e-01,1.631878968214477144e-01
1.118513398275838844e-01,2.541375834075851325e-01,1.626983244813630103e-01
1.117796089941703874e-01,2.541209950815420116e-01,1.629303361082447277e-01
1.116025563134921128e-01,2.540627950756207398e-01,1.634773135548114598e-01
1.118288769329526394e-01,2.538668874351295290e-01,1.635486768146574010e-01
1.124773307967259495e-01,2.536143249262706734e-01,1.627574286409175508e-01
1.130139322538067509e-01,2.535508602231987263e-01,1.614632054018965701e-01
1.128616516090199806e-01,2.538881673981221998e-01,1.602189262216299481e-01
1.119930188919457670e-01,2.545669574999622764e-01,1.591391418018808512e-01
1.109453165689472109e-01,2.552555992416517539e-01,1.579893874152605016e-01
1.102645480815606926e-01,2.556303278324530970e-01,1.567081310972829877e-01
1.100483103544962898e-01,2.556341027228564156e-01,1.556098050802487698e-01
1.099937697941246600e-01,2.554681315581893708e-01,1.551235976340332723e-01
1.096652532483625708e-01,2.554203890425045809e-01,1.553719120973622303e-01
1.087790946255864089e-01,2.556808862673352611e-01,1.559870770942351215e-01
1.075501605277555811e-01,2.561825004175855014e-01,1.563969205121036599e-01
1.067745823674488698e-01,2.565895521805210966e-01,1.563105382220419670e-01
1.072045284539825949e-01,2.565730359116010773e-01,1.557990174863544408e-01
